perturbation,cluster,delta_pct,p_enrich,p_deplete,q_enrich,q_deplete,n_cells,prop_pert,prop_ntc,direction
OG0261_CCL8,12,0.5592307595747085,0.48835116488351166,0.8568143185681432,1.0,1.0,58,0.017241379310344827,0.011649071714597743,none
GS0069_CCL28,12,0.5444945379419354,0.40605939406059394,0.8351164883511649,1.0,1.0,117,0.017094017094017096,0.011649071714597743,none
GS0425_TGFB1,12,0.5408497581777524,0.18888111188881113,0.8918108189181082,1.0,1.0,469,0.017057569296375266,0.011649071714597743,none
GS0139_CXCL7,12,0.5396382830856802,0.3304669533046695,0.8552144785521448,1.0,1.0,176,0.017045454545454544,0.011649071714597743,none
GS0202_GDF15,12,0.5300080827775139,0.3434656534346565,0.8474152584741526,1.0,1.0,177,0.01694915254237288,0.011649071714597743,none
GS0279_IL24,12,0.5300080827775139,0.33566643335666435,0.8496150384961504,1.0,1.0,177,0.01694915254237288,0.011649071714597743,none
GS0356_ONCM,12,0.5300080827775139,0.49875012498750126,0.8454154584541546,1.0,1.0,59,0.01694915254237288,0.011649071714597743,none
GS0429_TGFB3,12,0.5110704821715106,0.35066493350664935,0.8422157784221578,1.0,1.0,179,0.01675977653631285,0.011649071714597743,none
GS0466_VSTM1,12,0.5017594952068924,0.30126987301269875,0.8558144185581442,1.0,1.0,240,0.016666666666666666,0.011649071714597743,none
GS0028_APOA2,12,0.5017594952068924,0.3491650834916508,0.8367163283671633,1.0,1.0,180,0.016666666666666666,0.011649071714597743,none
OG0125_NMB,12,0.5017594952068924,0.41255874412558746,0.837916208379162,1.0,1.0,120,0.016666666666666666,0.011649071714597743,none
GS0424_TDGF3,12,0.5017594952068924,0.5006499350064993,0.8499150084991501,1.0,1.0,60,0.016666666666666666,0.011649071714597743,none
GS0061_CCL2,12,0.4879853905236969,0.3213678632136786,0.8349165083491651,1.0,1.0,242,0.01652892561983471,0.011649071714597743,none
OG0113_INS,12,0.4879853905236969,0.4173582641735826,0.8289171082891711,1.0,1.0,121,0.01652892561983471,0.011649071714597743,none
GS0293_IL36B,12,0.48344447689187414,0.3545645435456454,0.8388161183881612,1.0,1.0,182,0.016483516483516484,0.011649071714597743,none
GS0300_IL7,12,0.47443709083530783,0.42005799420057993,0.8305169483051695,1.0,1.0,122,0.01639344262295082,0.011649071714597743,none
GS0455_TSHB,12,0.4655276111489214,0.3618638136186381,0.8287171282871713,1.0,1.0,184,0.016304347826086956,0.011649071714597743,none
GS0152_EDA,12,0.44799605434667733,0.40645935406459355,0.8338166183381662,1.0,1.0,124,0.016129032258064516,0.011649071714597743,none
GS0464_VEGFC,12,0.44799605434667733,0.41475852414758524,0.82991700829917,1.0,1.0,124,0.016129032258064516,0.011649071714597743,none
GS0422_TAFA5,12,0.44799605434667733,0.5109489051094891,0.8372162783721628,1.0,1.0,62,0.016129032258064516,0.011649071714597743,none
GS0067_CCL25,12,0.43937090340653606,0.38116188381161886,0.8213178682131786,1.0,1.0,187,0.016042780748663103,0.011649071714597743,none
GS0281_IL26,12,0.4350928285402258,0.43495650434956507,0.8134186581341866,1.0,1.0,125,0.016,0.011649071714597743,none
GS0294_IL36G,12,0.422394415841813,0.4380561943805619,0.8157184281571843,1.0,1.0,126,0.015873015873015872,0.011649071714597743,none
OG0174_CO3,12,0.40989597814652495,0.43215678432156784,0.8167183281671833,1.0,1.0,127,0.015748031496062992,0.011649071714597743,none
GS0420_TAFA3,12,0.4037202795206179,0.3441655834416558,0.8278172182781722,1.0,1.0,255,0.01568627450980392,0.011649071714597743,none
GS0201_GDF11,12,0.39759282854022576,0.43185681431856815,0.81001899810019,1.0,1.0,128,0.015625,0.011649071714597743,none
OG0155_NEU2,12,0.38548042543945055,0.43675632436756323,0.8131186881311869,1.0,1.0,129,0.015503875968992248,0.011649071714597743,none
GS0127_CSHL,12,0.38548042543945055,0.43775622437756223,0.811918808119188,1.0,1.0,129,0.015503875968992248,0.011649071714597743,none
OG0022_GON2,12,0.38548042543945055,0.44275572442755723,0.8088191180881912,1.0,1.0,129,0.015503875968992248,0.011649071714597743,none
GS0355_NTF4,12,0.38548042543945055,0.44385561443855615,0.8088191180881912,1.0,1.0,129,0.015503875968992248,0.011649071714597743,none
GS0068_CCL27,12,0.3735543670017643,0.44735526447355267,0.8049195080491951,1.0,1.0,130,0.015384615384615385,0.011649071714597743,none
GS0433_THRB,12,0.3735543670017643,0.5307469253074693,0.819018098190181,1.0,1.0,65,0.015384615384615385,0.011649071714597743,none
OG0018_NEU2,12,0.3735543670017643,0.5327467253274673,0.8267173282671733,1.0,1.0,65,0.015384615384615385,0.011649071714597743,none
GS0137_CXCL7,12,0.35793546813413446,0.39766023397660233,0.8018198180181981,1.0,1.0,197,0.015228426395939087,0.011649071714597743,none
GS0083_CGB1,12,0.35024434369174096,0.46115388461153883,0.7978202179782021,1.0,1.0,132,0.015151515151515152,0.011649071714597743,none
OG0104_ANFC,12,0.35024434369174096,0.5402459754024598,0.8248175182481752,1.0,1.0,66,0.015151515151515152,0.011649071714597743,none
GS0215_GMFB,12,0.35024434369174096,0.5362463753624638,0.8262173782621738,1.0,1.0,66,0.015151515151515152,0.011649071714597743,none
GS0070_CCL7,12,0.3388522270364663,0.37576242375762425,0.8006199380061993,1.0,1.0,266,0.015037593984962405,0.011649071714597743,none
GS0085_CGB3,12,0.32763014197306156,0.4567543245675432,0.7934206579342066,1.0,1.0,134,0.014925373134328358,0.011649071714597743,none
GS0188_FGF7,12,0.32763014197306156,0.5415458454154585,0.8156184381561844,1.0,1.0,67,0.014925373134328358,0.011649071714597743,none
OG0056_NPFF,12,0.32763014197306156,0.5513448655134486,0.8167183281671833,1.0,1.0,67,0.014925373134328358,0.011649071714597743,none
OG0189_GRN,12,0.32024134339171084,0.4203579642035796,0.7911208879112088,1.0,1.0,202,0.01485148514851485,0.011649071714597743,none
GS0058_CCL15,12,0.32024134339171084,0.41915808419158085,0.7949205079492051,1.0,1.0,202,0.01485148514851485,0.011649071714597743,none
GS0364_PDGFD,12,0.3165743100217073,0.4644535546445355,0.7926207379262074,1.0,1.0,135,0.014814814814814815,0.011649071714597743,none
OG0154_COLI,12,0.3165743100217073,0.46735326467353266,0.7909209079092091,1.0,1.0,135,0.014814814814814815,0.011649071714597743,none
GS0458_TTHY,12,0.3165743100217073,0.46795320467953205,0.794020597940206,1.0,1.0,135,0.014814814814814815,0.011649071714597743,none
OG0184_TGFA,12,0.3129253408554966,0.4196580341965803,0.7878212178782121,1.0,1.0,203,0.014778325123152709,0.011649071714597743,none
GS0302_IL8,12,0.3129253408554966,0.41645835416458354,0.7933206679332067,1.0,1.0,203,0.014778325123152709,0.011649071714597743,none
GS0040_BMP4,12,0.30568106383434335,0.41515848415158485,0.7905209479052094,1.0,1.0,204,0.014705882352941176,0.011649071714597743,none
OG0181_AGRP,12,0.30568106383434335,0.47615238476152383,0.7897210278972103,1.0,1.0,136,0.014705882352941176,0.011649071714597743,none
OG0243_GROA,12,0.30568106383434335,0.5449455054494551,0.8145185481451854,1.0,1.0,68,0.014705882352941176,0.011649071714597743,none
OG0199_PTHR,12,0.30568106383434335,0.5473452654734526,0.8065193480651934,1.0,1.0,68,0.014705882352941176,0.011649071714597743,none
GS0091_CKLF5,12,0.30568106383434335,0.5515448455154485,0.8133186681331867,1.0,1.0,68,0.014705882352941176,0.011649071714597743,none
GS0034_BDNF,12,0.29494684313876585,0.48125187481251874,0.7875212478752125,1.0,1.0,137,0.014598540145985401,0.011649071714597743,none
GS0351_NRG2,12,0.28436819085906634,0.5527447255274472,0.8104189581041896,1.0,1.0,69,0.014492753623188406,0.011649071714597743,none
OG0027_TKN4,12,0.28436819085906634,0.5581441855814419,0.8006199380061993,1.0,1.0,69,0.014492753623188406,0.011649071714597743,none
GS0143_CXL14,12,0.2760150187419548,0.38746125387461255,0.7774222577742226,1.0,1.0,347,0.01440922190201729,0.011649071714597743,none
GS0015_ALKL2,12,0.27394174940353516,0.48365163483651635,0.7824217578242175,1.0,1.0,139,0.014388489208633094,0.011649071714597743,none
